"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.807727511E1,9.894321442E0,-1.986042857E-1,4.025924206E-1,9.904500043E0
2.807977537E1,9.932606697E0,-1.986042857E-1,4.313062727E-1,9.943950149E0
2.808227563E1,9.879964828E0,-2.129612118E-1,4.217349887E-1,9.891254617E0
2.808477589E1,9.899106979E0,-2.416750938E-1,4.169493318E-1,9.910831074E0
2.808727454E1,9.923035622E0,-2.177468538E-1,4.121637046E-1,9.933978486E0
2.808977365E1,9.865608215E0,-1.794617027E-1,4.169493318E-1,9.876045702E0
2.809227276E1,9.894321442E0,-1.986042857E-1,3.930211067E-1,9.904115611E0
2.809477188E1,9.903892517E0,-2.225325108E-1,4.217349887E-1,9.915365253E0
2.809727099E1,9.923035622E0,-2.033899277E-1,4.025924206E-1,9.933281636E0
2.809977011E1,9.884750366E0,-2.225325108E-1,3.930211067E-1,9.895063219E0
2.810226876E1,9.932606697E0,-2.177468538E-1,4.552344978E-1,9.945417434E0
2.810476740E1,9.932606697E0,-1.986042857E-1,4.504488707E-1,9.944798824E0
2.810726605E1,9.923035622E0,-2.129612118E-1,4.456632137E-1,9.935321038E0
2.810976474E1,9.884750366E0,-2.464607358E-1,4.695914388E-1,9.898967058E0
2.811226339E1,9.923035622E0,-2.225325108E-1,4.552344978E-1,9.935964730E0
2.811476204E1,9.908679008E0,-2.177468538E-1,4.456632137E-1,9.921086084E0
2.811726068E1,9.879964828E0,-2.033899277E-1,4.217349887E-1,9.891053173E0
2.811971068E1,9.899106979E0,-1.842473447E-1,4.169493318E-1,9.909597006E0
2.812216068E1,9.899106979E0,-2.560320199E-1,4.648058116E-1,9.913320121E0
2.812465636E1,9.908679008E0,-2.129612118E-1,4.648058116E-1,9.921860542E0
2.812713589E1,9.908679008E0,-1.938186288E-1,4.600201547E-1,9.921245078E0
2.812961542E1,9.903892517E0,-2.177468538E-1,4.121637046E-1,9.914856509E0
2.813211110E1,9.908679008E0,-2.321037948E-1,4.983053207E-1,9.923915561E0
2.813460672E1,9.937392235E0,-2.177468538E-1,4.600201547E-1,9.950416909E0
2.813710240E1,9.918250084E0,-2.273181528E-1,4.504488707E-1,9.931075594E0
2.813959808E1,9.913464546E0,-2.321037948E-1,4.552344978E-1,9.926625304E0
2.814209370E1,9.903892517E0,-2.177468538E-1,4.648058116E-1,9.917184335E0
2.814459016E1,9.932606697E0,-2.129612118E-1,4.552344978E-1,9.945313807E0
2.814712162E1,9.884750366E0,-2.081755698E-1,4.791627228E-1,9.898546549E0
2.814961808E1,9.913464546E0,-2.129612118E-1,4.839483798E-1,9.927554473E0
2.815211448E1,9.918250084E0,-2.225325108E-1,4.456632137E-1,9.930751288E0
2.815461094E1,9.923035622E0,-1.938186288E-1,4.887340367E-1,9.936954391E0
2.815710740E1,9.870393753E0,-2.129612118E-1,4.791627228E-1,9.884311925E0
2.815960381E1,9.913464546E0,-2.033899277E-1,4.743770957E-1,9.926891779E0
2.816210027E1,9.923035622E0,-2.273181528E-1,4.887340367E-1,9.937664235E0
2.816459667E1,9.942177773E0,-2.368894368E-1,5.078766346E-1,9.957959336E0
2.816709355E1,9.903892517E0,-2.033899277E-1,5.324030519E-1,9.920277590E0
2.816959954E1,9.908679008E0,-2.368894368E-1,5.754738450E-1,9.928202579E0
2.817210553E1,9.899106979E0,-2.033899277E-1,5.324030519E-1,9.915499960E0
2.817460240E1,9.966106415E0,-2.225325108E-1,5.611169338E-1,9.984370286E0
2.817709922E1,9.923035622E0,-2.368894368E-1,5.706881881E-1,9.942255155E0
2.817959610E1,9.884750366E0,-2.033899277E-1,5.324030519E-1,9.901167117E0
2.818209292E1,9.932606697E0,-2.081755698E-1,5.659025311E-1,9.950892349E0
2.818458980E1,9.913464546E0,-1.986042857E-1,5.611169338E-1,9.931317898E0
2.818708667E1,9.899106979E0,-2.273181528E-1,5.180460811E-1,9.915259163E0
2.818958355E1,9.932606697E0,-2.225325108E-1,5.324030519E-1,9.949354227E0
2.819208032E1,9.923035622E0,-2.225325108E-1,5.419743061E-1,9.940316535E0
2.819457214E1,9.903892517E0,-2.129612118E-1,4.839483798E-1,9.917996043E0
2.819706891E1,9.918250084E0,-2.273181528E-1,5.515456200E-1,9.936174356E0
2.819956563E1,9.894321442E0,-2.081755698E-1,5.132604837E-1,9.909811814E0
2.820206235E1,9.932606697E0,-2.225325108E-1,5.324030519E-1,9.949354227E0
2.820455912E1,9.903892517E0,-2.129612118E-1,5.563312769E-1,9.921791368E0
2.820705584E1,9.913464546E0,-2.368894368E-1,5.659025311E-1,9.932428786E0
2.820955261E1,9.913464546E0,-1.938186288E-1,5.467599630E-1,9.930422520E0
2.821204938E1,9.875179291E0,-2.081755698E-1,5.563312769E-1,9.893028231E0
2.821454610E1,9.927821159E0,-1.794617027E-1,5.563312769E-1,9.945016036E0
2.821709610E1,9.913464546E0,-2.321037948E-1,5.419743061E-1,9.930981202E0
2.821964610E1,9.884750366E0,-2.081755698E-1,5.515456200E-1,9.902314348E0
2.822218209E1,9.899106979E0,-1.938186288E-1,5.419743061E-1,9.915826783E0
2.822471813E1,9.923035622E0,-2.273181528E-1,6.041877270E-1,9.944010876E0
2.822725412E1,9.956535339E0,-1.746760458E-1,5.611169338E-1,9.973863840E0
2.822975542E1,9.875179291E0,-2.273181528E-1,5.802595019E-1,9.894823933E0
2.823225667E1,9.908679008E0,-2.512463629E-1,5.850451589E-1,9.929114878E0
2.823475797E1,9.860821724E0,-2.273181528E-1,5.946164131E-1,9.881348455E0
2.823725928E1,9.884750366E0,-1.698904037E-1,6.137589812E-1,9.905243694E0
2.823970928E1,9.908679008E0,-1.986042857E-1,6.472585201E-1,9.931782667E0
2.824215928E1,9.923035622E0,-1.986042857E-1,6.616154313E-1,9.947050547E0
2.824460928E1,9.913464546E0,-2.321037948E-1,6.520441771E-1,9.937595941E0
2.824710709E1,9.913464546E0,-1.794617027E-1,6.424728632E-1,9.935882306E0
2.824959480E1,9.899106979E0,-1.986042857E-1,6.759724021E-1,9.924147386E0
2.825209261E1,9.918250084E0,-2.129612118E-1,7.046862841E-1,9.945532664E0
2.825459042E1,9.875179291E0,-2.273181528E-1,7.238288522E-1,9.904280275E0
2.825708823E1,9.903892517E0,-2.177468538E-1,7.381857634E-1,9.933751502E0
2.825958605E1,9.865608215E0,-2.129612118E-1,6.903293133E-1,9.892023681E0
2.826208386E1,9.836894035E0,-2.225325108E-1,7.621139884E-1,9.868881533E0
2.826458162E1,9.856036186E0,-2.416750938E-1,7.429714203E-1,9.886954166E0
2.826707823E1,9.903892517E0,-1.938186288E-1,7.812566161E-1,9.936549429E0
2.826957485E1,9.951749802E0,-2.177468538E-1,7.046862841E-1,9.979044071E0
2.827207261E1,9.908679008E0,-2.177468538E-1,7.812566161E-1,9.941815492E0
2.827457032E1,9.899106979E0,-1.842473447E-1,7.621139884E-1,9.930109959E0
2.827706808E1,9.918250084E0,-2.033899277E-1,7.621139884E-1,9.949566318E0
2.827956584E1,9.875179291E0,-1.746760458E-1,7.812566161E-1,9.907574862E0
2.828206360E1,9.884750366E0,-2.321037948E-1,7.812566161E-1,9.918292387E0
2.828456136E1,9.913464546E0,-2.225325108E-1,7.956135273E-1,9.947828955E0
2.828705912E1,9.899106979E0,-2.177468538E-1,8.147560954E-1,9.934966541E0
2.828955688E1,9.865608215E0,-2.273181528E-1,8.434699774E-1,9.904208227E0
2.829205391E1,9.856036186E0,-1.842473447E-1,8.626125455E-1,9.895428075E0
2.829455167E1,9.870393753E0,-1.938186288E-1,8.578268886E-1,9.909495722E0
2.829704938E1,9.903892517E0,-1.938186288E-1,8.769695163E-1,9.944532577E0
2.829954714E1,9.899106979E0,-2.129612118E-1,9.248259664E-1,9.944494685E0
2.830204485E1,9.870393753E0,-2.081755698E-1,9.200403094E-1,9.915366059E0
2.830454256E1,9.889535904E0,-2.081755698E-1,9.535398483E-1,9.937579972E0
2.830704032E1,9.899106979E0,-2.177468538E-1,9.343972206E-1,9.945492992E0
2.830953803E1,9.913464546E0,-2.321037948E-1,9.343972206E-1,9.960107913E0
2.831203672E1,9.879964828E0,-1.890329868E-1,9.918249846E-1,9.931422621E0
2.831455620E1,9.899106979E0,-2.368894368E-1,9.918249846E-1,9.951489959E0
2.831707568E1,9.846465111E0,-2.368894368E-1,9.870393276E-1,9.898648313E0
2.831957438E1,9.841679573E0,-2.129612118E-1,1.010967612E0,9.895759941E0
2.832207302E1,9.860821724E0,-2.177468538E-1,1.034895778E0,9.917370016E0
2.832457172E1,9.827322960E0,-2.033899277E-1,1.015753269E0,9.881771032E0
2.832707042E1,9.856036186E0,-2.273181528E-1,1.034895778E0,9.912826646E0
2.832956912E1,9.875179291E0,-2.129612118E-1,1.092323542E0,9.937690336E0
2.833206787E1,9.884750366E0,-2.273181528E-1,1.068395257E0,9.944919898E0
2.833456657E1,9.846465111E0,-1.794617027E-1,1.092323542E0,9.908493952E0
2.833711657E1,9.860821724E0,-1.986042857E-1,1.125823021E0,9.926868903E0
2.833966657E1,9.822537422E0,-2.177468538E-1,1.111466169E0,9.887619134E0
2.834216855E1,9.779465675E0,-2.129612118E-1,1.097109199E0,9.843116883E0
2.834469360E1,9.836894035E0,-2.225325108E-1,1.130608678E0,9.904154732E0
2.834721860E1,9.841679573E0,-2.081755698E-1,1.164108157E0,9.912474045E0
2.834972058E1,9.827322960E0,-1.986042857E-1,1.144965649E0,9.895790345E0
2.835222256E1,9.841679573E0,-2.321037948E-1,1.168893814E0,9.913568567E0
2.835472454E1,9.860821724E0,-1.986042857E-1,1.211964726E0,9.937006955E0
2.835722646E1,9.846465111E0,-2.225325108E-1,1.240678549E0,9.926816164E0
2.835972839E1,9.832108498E0,-2.033899277E-1,1.240678549E0,9.912164659E0
2.836217839E1,9.765109062E0,-1.794617027E-1,1.288534999E0,9.851389950E0
2.836462839E1,9.793823242E0,-2.081755698E-1,1.436890006E0,9.900856713E0
2.836708969E1,9.923035622E0,-2.321037948E-1,1.130608678E0,9.989934139E0
2.836955099E1,9.889535904E0,-2.560320199E-1,1.360319614E0,9.985937224E0
2.837204912E1,9.793823242E0,-2.656033039E-1,1.369890928E0,9.892730663E0
2.837454724E1,9.827322960E0,-1.794617027E-1,1.269392371E0,9.910592316E0
2.837704537E1,9.827322960E0,-2.177468538E-1,1.202393413E0,9.903001574E0
2.837954349E1,9.803394318E0,-2.033899277E-1,1.231107235E0,9.882486157E0
2.838204162E1,9.899106979E0,-2.321037948E-1,1.240678549E0,9.979252198E0
2.838453964E1,9.894321442E0,-2.273181528E-1,1.168893814E0,9.965720400E0
2.838703542E1,9.913464546E0,-2.081755698E-1,1.087537885E0,9.975111780E0
2.838953120E1,9.851250648E0,-2.177468538E-1,1.140179992E0,9.919403382E0
2.839202922E1,9.836894035E0,-2.464607358E-1,1.101894855E0,9.901484708E0
2.839452719E1,9.827322960E0,-1.698904037E-1,1.063609719E0,9.886172411E0
2.839702521E1,9.870393753E0,-1.986042857E-1,1.073180914E0,9.930550527E0
2.839952329E1,9.865608215E0,-1.986042857E-1,1.130608678E0,9.932167191E0
2.840202131E1,9.899106979E0,-2.033899277E-1,1.092323542E0,9.961267850E0
2.840451933E1,9.879964828E0,-2.033899277E-1,1.087537885E0,9.941720733E0
2.840701735E1,9.836894035E0,-1.986042857E-1,1.149751306E0,9.905849584E0
2.840951563E1,9.870393753E0,-1.938186288E-1,1.164108157E0,9.940693452E0
2.841202542E1,9.903892517E0,-2.081755698E-1,1.130608678E0,9.970391168E0
2.841452370E1,9.908679008E0,-1.938186288E-1,1.202393413E0,9.983247732E0
2.841702204E1,9.870393753E0,-2.033899277E-1,1.178465128E0,9.942576143E0
2.841952032E1,9.865608215E0,-2.273181528E-1,1.207179070E0,9.941789593E0
2.842201860E1,9.879964828E0,-1.938186288E-1,1.188036442E0,9.953024729E0
2.842451683E1,9.879964828E0,-1.746760458E-1,1.202393413E0,9.954394339E0
2.842701511E1,9.841679573E0,-1.938186288E-1,1.240678549E0,9.921466915E0
2.842951344E1,9.860821724E0,-2.273181528E-1,1.207179070E0,9.937039797E0
2.843201271E1,9.836894035E0,-2.177468538E-1,1.216750264E0,9.914251316E0
2.843453365E1,9.836894035E0,-2.368894368E-1,1.226321578E0,9.915869376E0
2.843705459E1,9.870393753E0,-1.986042857E-1,1.235892892E0,9.949449620E0
2.843955386E1,9.879964828E0,-2.081755698E-1,1.202393413E0,9.955038523E0
2.844205318E1,9.889535904E0,-2.177468538E-1,1.221535921E0,9.967069985E0
2.844455245E1,9.879964828E0,-2.368894368E-1,1.293320656E0,9.967070780E0
2.844705172E1,9.836894035E0,-2.464607358E-1,1.288534999E0,9.923988593E0
2.844955094E1,9.856036186E0,-2.225325108E-1,1.264606714E0,9.939325941E0
2.845205021E1,9.812965393E0,-2.225325108E-1,1.288534999E0,9.899703681E0
2.845454954E1,9.846465111E0,-2.225325108E-1,1.336391449E0,9.939232264E0
2.845709860E1,9.846465111E0,-1.794617027E-1,1.360319614E0,9.941607070E0
2.845964771E1,9.836894035E0,-2.033899277E-1,1.365105271E0,9.933245398E0
2.846219678E1,9.875179291E0,-2.321037948E-1,1.403390527E0,9.977100940E0
2.846469928E1,9.841679573E0,-2.416750938E-1,1.441675663E0,9.949647852E0
2.846720172E1,9.812965393E0,-2.081755698E-1,1.403390527E0,9.914995302E0
2.846970422E1,9.808179855E0,-1.842473447E-1,1.460818172E0,9.918080908E0
2.847220672E1,9.798608780E0,-2.033899277E-1,1.489532113E0,9.913264215E0
2.847470917E1,9.832108498E0,-2.225325108E-1,1.451246977E0,9.941126496E0
2.847721167E1,9.841679573E0,-2.129612118E-1,1.527817249E0,9.961838929E0
2.847971417E1,9.803394318E0,-2.129612118E-1,1.537388563E0,9.925495263E0
2.848216417E1,9.832108498E0,-2.464607358E-1,1.527817249E0,9.953156582E0
2.848461417E1,9.812965393E0,-2.416750938E-1,1.571486235E0,9.940938871E0
2.848707698E1,9.817750931E0,-2.033899277E-1,1.581057549E0,9.946323128E0
2.848953980E1,9.793823242E0,-2.225325108E-1,1.590628862E0,9.924645817E0
2.849200261E1,9.789037704E0,-2.512463629E-1,1.609771490E0,9.923696295E0
2.849450058E1,9.808179855E0,-1.986042857E-1,1.628913999E0,9.944505848E0
2.849699855E1,9.779465675E0,-2.321037948E-1,1.648056626E0,9.920076195E0
2.849949652E1,9.779465675E0,-2.177468538E-1,1.657627940E0,9.921345321E0
2.850199448E1,9.774680138E0,-2.129612118E-1,1.667199135E0,9.918128716E0
2.850449282E1,9.774680138E0,-2.321037948E-1,1.648056626E0,9.915358521E0
2.850699907E1,9.774680138E0,-2.225325108E-1,1.648056626E0,9.915139089E0
2.850950526E1,9.793823242E0,-2.416750938E-1,1.671984792E0,9.938456303E0
2.851200360E1,9.784252167E0,-2.177468538E-1,1.628913999E0,9.921308632E0
2.851450183E1,9.812965393E0,-2.368894368E-1,1.581057549E0,9.942341243E0
2.851700016E1,9.832108498E0,-1.986042857E-1,1.590628862E0,9.961922573E0
2.851949849E1,9.798608780E0,-1.938186288E-1,1.571486235E0,9.925717539E0
2.852199683E1,9.846465111E0,-1.603191197E-1,1.566700578E0,9.971616123E0
2.852449516E1,9.841679573E0,-2.129612118E-1,1.585843205E0,9.970903067E0
2.852699349E1,9.803394318E0,-2.225325108E-1,1.508674622E0,9.921298301E0
2.852949245E1,9.817750931E0,-2.225325108E-1,1.546959877E0,9.941370072E0
2.853200537E1,9.812965393E0,-2.177468538E-1,1.542174220E0,9.935794121E0
2.853451823E1,9.784252167E0,-2.177468538E-1,1.513460279E0,9.903007935E0
2.853701719E1,9.817750931E0,-2.129612118E-1,1.489532113E0,9.932386004E0
2.853951610E1,9.798608780E0,-2.081755698E-1,1.518245935E0,9.917718579E0
2.854201506E1,9.875179291E0,-2.033899277E-1,1.513460279E0,9.992552001E0
2.854451402E1,9.860821724E0,-2.081755698E-1,1.518245935E0,9.979188988E0
2.854701297E1,9.865608215E0,-2.129612118E-1,1.614557028E0,9.999118578E0
2.854951198E1,9.817750931E0,-2.081755698E-1,1.600200176E0,9.949482952E0
2.855201094E1,9.784252167E0,-2.560320199E-1,1.648056626E0,9.925383292E0
2.855456094E1,9.774680138E0,-2.033899277E-1,1.652842283E0,9.915524538E0
2.855711094E1,9.803394318E0,-2.081755698E-1,1.667199135E0,9.946327471E0
2.855963178E1,9.793823242E0,-1.938186288E-1,1.686341763E0,9.939833394E0
2.856215261E1,9.750752449E0,-2.273181528E-1,1.743769526E0,9.908056269E0
2.856467339E1,9.774680138E0,-2.321037948E-1,1.748555183E0,9.932557032E0
2.856717584E1,9.789037704E0,-1.938186288E-1,1.762912035E0,9.948401062E0
2.856967823E1,9.736394882E0,-2.081755698E-1,1.762912035E0,9.896897555E0
2.857218068E1,9.745966911E0,-2.273181528E-1,1.815554142E0,9.916238270E0
2.857468313E1,9.750752449E0,-2.225325108E-1,1.782054663E0,9.914757327E0
2.857718552E1,9.769894600E0,-2.177468538E-1,1.820339799E0,9.940417052E0
2.857963552E1,9.755537987E0,-1.842473447E-1,1.868196249E0,9.934516884E0
2.858208552E1,9.741181374E0,-1.842473447E-1,1.877767563E0,9.922226195E0
2.858455823E1,9.722038269E0,-2.033899277E-1,1.887338877E0,9.905626866E0
2.858703094E1,9.774680138E0,-2.321037948E-1,1.901695848E0,9.960657160E0
2.858950365E1,9.745966911E0,-2.129612118E-1,1.925624013E0,9.936661982E0
2.859200224E1,9.741181374E0,-2.033899277E-1,1.959123492E0,9.938317105E0
2.859450089E1,9.722038269E0,-2.129612118E-1,1.944766641E0,9.916929861E0
2.859699948E1,9.731609344E0,-1.986042857E-1,1.992623091E0,9.935502548E0
2.859949813E1,9.741181374E0,-2.273181528E-1,2.006979942E0,9.948379596E0
2.860199657E1,9.750752449E0,-1.890329868E-1,1.992623091E0,9.954067188E0
2.860449146E1,9.755537987E0,-2.129612118E-1,1.954337835E0,9.951648620E0
2.860698636E1,9.698110580E0,-2.081755698E-1,1.896910191E0,9.884075787E0
2.860948480E1,9.736394882E0,-1.842473447E-1,1.825125456E0,9.907694753E0
2.861198318E1,9.755537987E0,-2.321037948E-1,1.810768485E0,9.924881666E0
2.861448162E1,9.774680138E0,-1.938186288E-1,1.729412556E0,9.928383818E0
2.861698011E1,9.784252167E0,-2.273181528E-1,1.700698733E0,9.933561304E0
2.861947855E1,9.851250648E0,-2.273181528E-1,1.686341763E0,9.997127659E0
2.862197698E1,9.889535904E0,-2.656033039E-1,1.715055585E0,1.004066139E1
2.862447542E1,9.856036186E0,-2.656033039E-1,1.715055585E0,1.000766756E1
2.862697417E1,9.865608215E0,-2.177468538E-1,1.719841242E0,1.001676061E1
2.862948636E1,9.836894035E0,-2.273181528E-1,1.734198213E0,9.991176169E0
2.863198511E1,9.779465675E0,-2.225325108E-1,1.719841242E0,9.932035215E0
2.863448386E1,9.755537987E0,-2.129612118E-1,1.681556106E0,9.901692018E0
2.863698261E1,9.808179855E0,-1.698904037E-1,1.662413478E0,9.949516239E0
2.863948136E1,9.789037704E0,-1.842473447E-1,1.676770449E0,9.933315932E0
2.864198006E1,9.803394318E0,-2.177468538E-1,1.662413478E0,9.945731366E0
2.864447881E1,9.836894035E0,-1.986042857E-1,1.600200176E0,9.968177794E0
2.864697761E1,9.822537422E0,-1.986042857E-1,1.581057549E0,9.950951113E0
2.864947636E1,9.832108498E0,-2.129612118E-1,1.571486235E0,9.959180638E0
2.865197547E1,9.769894600E0,-2.225325108E-1,1.557129383E0,9.895706803E0
2.865449037E1,9.803394318E0,-1.986042857E-1,1.590628862E0,9.933583643E0
2.865698948E1,9.784252167E0,-2.129612118E-1,1.619342685E0,9.919637779E0
2.865948860E1,9.789037704E0,-2.368894368E-1,1.662413478E0,9.932018645E0
2.866198771E1,9.750752449E0,-2.273181528E-1,1.753340840E0,9.909745252E0
2.866448678E1,9.722038269E0,-1.938186288E-1,1.772483349E0,9.884193998E0
2.866698584E1,9.731609344E0,-2.129612118E-1,1.887338877E0,9.915221679E0
2.866948495E1,9.693324089E0,-2.033899277E-1,1.935195327E0,9.886702196E0
2.867198407E1,9.741181374E0,-2.129612118E-1,1.963909149E0,9.939462067E0
2.867453126E1,9.760323524E0,-2.129612118E-1,2.045265198E0,9.974586583E0
2.867707844E1,9.769894600E0,-2.368894368E-1,2.088335991E0,9.993403039E0
2.867962558E1,9.745966911E0,-2.225325108E-1,2.126621008E0,9.977770726E0
2.868212782E1,9.702896118E0,-2.512463629E-1,2.155334949E0,9.942574443E0
2.868463001E1,9.702896118E0,-2.512463629E-1,2.188834429E0,9.949890149E0
2.868713224E1,9.683753014E0,-2.416750938E-1,2.207977057E0,9.935222290E0
2.868963454E1,9.712467194E0,-2.560320199E-1,2.222334146E0,9.966761783E0
2.869213678E1,9.760323524E0,-2.751746178E-1,2.212762833E0,1.001179084E1
2.869463902E1,9.765109062E0,-2.512463629E-1,2.203191519E0,1.001371722E1
2.869714126E1,9.707681656E0,-2.273181528E-1,2.102692842E0,9.935395003E0
2.869959126E1,9.693324089E0,-2.368894368E-1,2.083550215E0,9.917551613E0
2.870204126E1,9.707681656E0,-2.081755698E-1,2.002194405E0,9.914191981E0
2.870451276E1,9.760323524E0,-2.273181528E-1,2.011765718E0,9.968088591E0
2.870698433E1,9.784252167E0,-2.416750938E-1,1.997408748E0,9.988975874E0
2.870945584E1,9.808179855E0,-2.512463629E-1,1.920838356E0,9.997656565E0
2.871195412E1,9.784252167E0,-2.321037948E-1,1.762912035E0,9.944512129E0
2.871445245E1,9.779465675E0,-1.938186288E-1,1.710269928E0,9.929780349E0
2.871695073E1,9.755537987E0,-1.938186288E-1,1.576271892E0,9.883962776E0
2.871944907E1,9.755537987E0,-2.081755698E-1,1.585843205E0,9.885785611E0
2.872194735E1,9.827322960E0,-2.225325108E-1,1.576271892E0,9.955422158E0
2.872444615E1,9.860821724E0,-2.321037948E-1,1.604985833E0,9.993280581E0
2.872696829E1,9.803394318E0,-2.321037948E-1,1.609771490E0,9.937392846E0
2.872946709E1,9.765109062E0,-1.938186288E-1,1.614557028E0,9.899581560E0
2.873196594E1,9.741181374E0,-2.033899277E-1,1.705484390E0,9.891443728E0
2.873446474E1,9.702896118E0,-1.986042857E-1,1.767697692E0,9.864602976E0
2.873696355E1,9.717252731E0,-2.177468538E-1,1.796411633E0,9.884306202E0
2.873946235E1,9.784252167E0,-1.938186288E-1,1.853839397E0,9.960214688E0
2.874196115E1,9.726823807E0,-2.177468538E-1,1.949552298E0,9.922664421E0
2.874446000E1,9.760323524E0,-1.842473447E-1,2.002194405E0,9.965271939E0
2.874695912E1,9.760323524E0,-2.225325108E-1,2.059622049E0,9.977749195E0
2.874946402E1,9.702896118E0,-2.368894368E-1,2.078764677E0,9.925904103E0
2.875196886E1,9.750752449E0,-2.177468538E-1,2.078764677E0,9.972253988E0
2.875446797E1,9.683753014E0,-2.225325108E-1,2.102692842E0,9.911907502E0
2.875696698E1,9.688538551E0,-2.129612118E-1,2.102692842E0,9.916372771E0
2.875946610E1,9.635896683E0,-2.225325108E-1,2.102692842E0,9.865158021E0
2.876196516E1,9.731609344E0,-2.368894368E-1,2.160120726E0,9.971281692E0
2.876446428E1,9.827322960E0,-2.608176768E-1,2.734996319E0,1.020414167E1
2.876696339E1,9.884750366E0,-2.656033039E-1,2.725425005E0,1.025703546E1
2.876946245E1,9.664610863E0,-2.991028428E-1,2.605783939E0,1.001420369E1
2.877196162E1,9.554540634E0,-2.033899277E-1,2.255833626E0,9.819338040E0
2.877446355E1,9.621540070E0,-1.507478207E-1,2.145763636E0,9.859059783E0
2.877696271E1,9.616754532E0,-1.938186288E-1,2.255833626E0,9.879692239E0
2.877946183E1,9.707681656E0,-2.081755698E-1,1.944766641E0,9.902754035E0
2.878196094E1,9.822537422E0,-2.703889608E-1,1.499103427E0,9.939952851E0
2.878446011E1,9.918250084E0,-2.321037948E-1,1.523031592E0,1.003718995E1
2.878695928E1,9.875179291E0,-2.608176768E-1,1.571486235E0,1.000283764E1
2.878945844E1,9.846465111E0,-1.651047617E-1,1.408176184E0,9.948019648E0
2.879195761E1,9.712467194E0,-1.459621787E-1,1.302891970E0,9.800553629E0
2.879445672E1,9.702896118E0,-1.316052526E-1,1.322034478E0,9.793430869E0
2.879700672E1,9.765109062E0,-1.890329868E-1,1.441675663E0,9.872766440E0
2.879955672E1,9.903892517E0,-1.794617027E-1,1.585843205E0,1.003165949E1
2.880205902E1,9.879964828E0,-2.273181528E-1,1.571486235E0,1.000674510E1
2.880460256E1,9.803394318E0,-2.129612118E-1,1.571486235E0,9.930833883E0
2.880710485E1,9.774680138E0,-1.698904037E-1,1.566700578E0,9.900898204E0
2.880960714E1,9.707681656E0,-1.603191197E-1,1.546959877E0,9.831473451E0
2.881210938E1,9.678967476E0,-1.698904037E-1,1.408176184E0,9.782342987E0
2.881461167E1,9.769894600E0,-1.938186288E-1,1.355534077E0,9.865387919E0
