"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.215156425E1,-2.445677042E0,6.400898457E0,6.750451565E0
3.216161315E1,-2.455253839E0,6.420052052E0,6.721721172E0
3.217164580E1,-2.479195833E0,6.376956463E0,6.659471989E0
3.218168984E1,-2.474407434E0,6.405686855E0,6.635529995E0
3.219172484E1,-2.455253839E0,6.396110058E0,6.750451565E0
3.220167049E1,-2.469619036E0,6.367379189E0,6.755239964E0
3.221170442E1,-2.474407434E0,6.367379189E0,6.683413982E0
3.222172223E1,-2.464830637E0,6.405686855E0,6.688202381E0
3.223181960E1,-2.483984232E0,6.396110058E0,6.692990780E0
3.224170829E1,-2.483984232E0,6.386533260E0,6.692990780E0
3.225172235E1,-2.460042238E0,6.400898457E0,6.731297970E0
3.226178838E1,-2.450465441E0,6.376956463E0,6.726509571E0
3.227177408E1,-2.469619036E0,6.376956463E0,6.683413982E0
3.228189730E1,-2.440888643E0,6.367379189E0,6.683413982E0
3.229181543E1,-2.474407434E0,6.400898457E0,6.721721172E0
3.230194422E1,-2.469619036E0,6.405686855E0,6.707355976E0
3.231191609E1,-2.469619036E0,6.376956463E0,6.678625584E0
3.232195822E1,-2.450465441E0,6.381744862E0,6.692990780E0
3.233190729E1,-2.469619036E0,6.376956463E0,6.707355976E0
3.234195133E1,-2.455253839E0,6.376956463E0,6.721721172E0
3.235206896E1,-2.483984232E0,6.386533260E0,6.716932774E0
3.236199178E1,-2.469619036E0,6.381744862E0,6.654683590E0
3.237212274E1,-2.450465441E0,6.376956463E0,6.697779179E0
3.238213068E1,-2.464830637E0,6.381744862E0,6.707355976E0
3.239216957E1,-2.488772631E0,6.386533260E0,6.678625584E0
3.240213933E1,-2.464830637E0,6.391321659E0,6.673837185E0
3.241218932E1,-2.455253839E0,6.396110058E0,6.688202381E0
3.242221055E1,-2.464830637E0,6.381744862E0,6.736086369E0
3.243227950E1,-2.464830637E0,6.381744862E0,6.716932774E0
3.244231308E1,-2.483984232E0,6.405686855E0,6.702567577E0
3.245235063E1,-2.464830637E0,6.405686855E0,6.664260387E0
3.246235889E1,-2.469619036E0,6.386533260E0,6.683413982E0
3.247227339E1,-2.436100245E0,6.386533260E0,6.697779179E0
3.248239483E1,-2.450465441E0,6.400898457E0,6.716932774E0
3.249241831E1,-2.445677042E0,6.381744862E0,6.692990780E0
3.250240631E1,-2.450465441E0,6.386533260E0,6.683413982E0
3.251236223E1,-2.464830637E0,6.386533260E0,6.716932774E0
3.252238983E1,-2.479195833E0,6.391321659E0,6.712144375E0
3.253250705E1,-2.464830637E0,6.405686855E0,6.683413982E0
3.254252578E1,-2.474407434E0,6.372167587E0,6.716932774E0
3.255251568E1,-2.474407434E0,6.400898457E0,6.688202381E0
3.256259087E1,-2.479195833E0,6.376956463E0,6.716932774E0
3.257258573E1,-2.450465441E0,6.391321659E0,6.688202381E0
3.258255160E1,-2.469619036E0,6.381744862E0,6.697779179E0
3.259264279E1,-2.464830637E0,6.391321659E0,6.688202381E0
3.260264916E1,-2.460042238E0,6.391321659E0,6.702567577E0
3.261269447E1,-2.474407434E0,6.405686855E0,6.692990780E0
3.262273010E1,-2.464830637E0,6.391321659E0,6.673837185E0
3.263266976E1,-2.474407434E0,6.396110058E0,6.712144375E0
3.264275224E1,-2.479195833E0,6.386533260E0,6.716932774E0
3.265282862E1,-2.474407434E0,6.396110058E0,6.707355976E0
3.266274741E1,-2.450465441E0,6.381744862E0,6.654683590E0
3.267277856E1,-2.450465441E0,6.362590790E0,6.683413982E0
3.268284155E1,-2.455253839E0,6.386533260E0,6.740874767E0
3.269289727E1,-2.469619036E0,6.381744862E0,6.731297970E0
3.270289893E1,-2.479195833E0,6.400898457E0,6.640318394E0
3.271288159E1,-2.455253839E0,6.391321659E0,6.669048786E0
3.272290523E1,-2.469619036E0,6.381744862E0,6.697779179E0
3.273298170E1,-2.464830637E0,6.372167587E0,6.707355976E0
3.274302290E1,-2.460042238E0,6.405686855E0,6.697779179E0
3.275301142E1,-2.464830637E0,6.381744862E0,6.688202381E0
3.276301127E1,-2.474407434E0,6.362590790E0,6.688202381E0
3.277303606E1,-2.460042238E0,6.391321659E0,6.721721172E0
3.278309168E1,-2.479195833E0,6.391321659E0,6.707355976E0
3.279307881E1,-2.474407434E0,6.367379189E0,6.645106792E0
3.280320536E1,-2.455253839E0,6.391321659E0,6.678625584E0
3.281322326E1,-2.460042238E0,6.400898457E0,6.702567577E0
3.282316132E1,-2.464830637E0,6.381744862E0,6.688202381E0
3.283326906E1,-2.445677042E0,6.405686855E0,6.702567577E0
3.284319150E1,-2.440888643E0,6.391321659E0,6.664260387E0
3.285330722E1,-2.464830637E0,6.391321659E0,6.740874767E0
3.286325977E1,-2.464830637E0,6.420052052E0,6.707355976E0
3.287338039E1,-2.440888643E0,6.439205647E0,6.697779179E0
3.288329808E1,-2.460042238E0,6.391321659E0,6.692990780E0
3.289331849E1,-2.440888643E0,6.396110058E0,6.721721172E0
3.290339989E1,-2.474407434E0,6.386533260E0,6.712144375E0
3.291342292E1,-2.483984232E0,6.381744862E0,6.702567577E0
3.292344822E1,-2.469619036E0,6.376956463E0,6.673837185E0
3.293343394E1,-2.488772631E0,6.391321659E0,6.697779179E0
3.294349326E1,-2.464830637E0,6.362590790E0,6.688202381E0
3.295352192E1,-2.464830637E0,6.386533260E0,6.731297970E0
3.296354373E1,-2.464830637E0,6.400898457E0,6.760028362E0
3.297364427E1,-2.474407434E0,6.372167587E0,6.673837185E0
3.298354772E1,-2.455253839E0,6.381744862E0,6.697779179E0
3.299355102E1,-2.460042238E0,6.410475254E0,6.692990780E0
3.300358360E1,-2.479195833E0,6.396110058E0,6.697779179E0
3.301375039E1,-2.460042238E0,6.386533260E0,6.688202381E0
3.302374458E1,-2.450465441E0,6.429628849E0,6.688202381E0
3.303371808E1,-2.498349428E0,6.376956463E0,6.669048786E0
3.304374190E1,-2.455253839E0,6.372167587E0,6.683413982E0
3.305379496E1,-2.436100245E0,6.391321659E0,6.731297970E0
3.306381858E1,-2.464830637E0,6.362590790E0,6.664260387E0
3.307384318E1,-2.474407434E0,6.376956463E0,6.669048786E0
3.308387679E1,-2.450465441E0,6.400898457E0,6.692990780E0
3.309389695E1,-2.479195833E0,6.376956463E0,6.707355976E0
3.310391542E1,-2.474407434E0,6.357802391E0,6.683413982E0
3.311387475E1,-2.445677042E0,6.420052052E0,6.707355976E0
3.312396920E1,-2.483984232E0,6.405686855E0,6.721721172E0
3.313395715E1,-2.469619036E0,6.381744862E0,6.702567577E0
3.314406755E1,-2.440888643E0,6.410475254E0,6.716932774E0
3.315403862E1,-2.460042238E0,6.381744862E0,6.707355976E0
3.316407337E1,-2.474407434E0,6.362590790E0,6.659471989E0
3.317417025E1,-2.474407434E0,6.405686855E0,6.721721172E0
3.318414951E1,-2.469619036E0,6.396110058E0,6.740874767E0
3.319416036E1,-2.488772631E0,6.367379189E0,6.697779179E0
3.320422173E1,-2.455253839E0,6.396110058E0,6.673837185E0
3.321424807E1,-2.460042238E0,6.391321659E0,6.745663166E0
3.322424443E1,-2.483984232E0,6.391321659E0,6.702567577E0
3.323427617E1,-2.455253839E0,6.391321659E0,6.678625584E0
3.324438290E1,-2.483984232E0,6.396110058E0,6.697779179E0
3.325433648E1,-2.469619036E0,6.386533260E0,6.697779179E0
3.326442020E1,-2.460042238E0,6.391321659E0,6.664260387E0
3.327437848E1,-2.469619036E0,6.420052052E0,6.716932774E0
3.328433886E1,-2.483984232E0,6.386533260E0,6.659471989E0
3.329443920E1,-2.455253839E0,6.381744862E0,6.683413982E0
3.330440240E1,-2.460042238E0,6.400898457E0,6.712144375E0
3.331441050E1,-2.469619036E0,6.400898457E0,6.697779179E0
3.332449163E1,-2.455253839E0,6.386533260E0,6.697779179E0
3.333454252E1,-2.445677042E0,6.396110058E0,6.702567577E0
3.334460318E1,-2.460042238E0,6.372167587E0,6.712144375E0
3.335452148E1,-2.483984232E0,6.376956463E0,6.697779179E0
3.336459124E1,-2.460042238E0,6.391321659E0,6.678625584E0
3.337471791E1,-2.455253839E0,6.396110058E0,6.702567577E0
3.338461701E1,-2.474407434E0,6.367379189E0,6.697779179E0
3.339469754E1,-2.460042238E0,6.381744862E0,6.726509571E0
3.340466555E1,-2.460042238E0,6.386533260E0,6.692990780E0
3.341478092E1,-2.464830637E0,6.376956463E0,6.702567577E0
3.342487955E1,-2.464830637E0,6.391321659E0,6.702567577E0
3.343475540E1,-2.469619036E0,6.420052052E0,6.712144375E0
3.344475886E1,-2.483984232E0,6.362590790E0,6.678625584E0
3.345480772E1,-2.469619036E0,6.405686855E0,6.688202381E0
3.346488861E1,-2.455253839E0,6.391321659E0,6.712144375E0
3.347485326E1,-2.479195833E0,6.400898457E0,6.697779179E0
3.348486787E1,-2.460042238E0,6.372167587E0,6.678625584E0
3.349497162E1,-2.460042238E0,6.396110058E0,6.678625584E0
3.350493634E1,-2.460042238E0,6.405686855E0,6.688202381E0
3.351496500E1,-2.474407434E0,6.396110058E0,6.692990780E0
3.352507184E1,-2.474407434E0,6.400898457E0,6.702567577E0
3.353507772E1,-2.460042238E0,6.376956463E0,6.697779179E0
3.354514441E1,-2.474407434E0,6.386533260E0,6.726509571E0
3.355513982E1,-2.460042238E0,6.386533260E0,6.716932774E0
3.356513447E1,-2.474407434E0,6.376956463E0,6.673837185E0
3.357512861E1,-2.445677042E0,6.415263653E0,6.664260387E0
3.358526043E1,-2.474407434E0,6.410475254E0,6.692990780E0
3.359522046E1,-2.483984232E0,6.405686855E0,6.716932774E0
3.360519731E1,-2.455253839E0,6.391321659E0,6.707355976E0
3.361523844E1,-2.450465441E0,6.391321659E0,6.697779179E0
3.362533423E1,-2.469619036E0,6.391321659E0,6.673837185E0
3.363528515E1,-2.469619036E0,6.362590790E0,6.678625584E0
3.364529358E1,-2.469619036E0,6.429628849E0,6.678625584E0
3.365533692E1,-2.469619036E0,6.391321659E0,6.683413982E0
3.366545366E1,-2.464830637E0,6.381744862E0,6.659471989E0
3.367538441E1,-2.464830637E0,6.400898457E0,6.688202381E0
3.368545209E1,-2.455253839E0,6.391321659E0,6.669048786E0
3.369544301E1,-2.469619036E0,6.391321659E0,6.716932774E0
3.370545981E1,-2.460042238E0,6.386533260E0,6.697779179E0
3.371547665E1,-2.460042238E0,6.381744862E0,6.673837185E0
3.372550070E1,-2.474407434E0,6.391321659E0,6.669048786E0
3.373566004E1,-2.469619036E0,6.381744862E0,6.702567577E0
3.374557426E1,-2.455253839E0,6.386533260E0,6.707355976E0
3.375558448E1,-2.469619036E0,6.396110058E0,6.697779179E0
3.376560381E1,-2.483984232E0,6.405686855E0,6.678625584E0
3.377565606E1,-2.460042238E0,6.381744862E0,6.697779179E0
3.378566328E1,-2.460042238E0,6.405686855E0,6.712144375E0
3.379568818E1,-2.469619036E0,6.391321659E0,6.683413982E0
3.380571000E1,-2.460042238E0,6.367379189E0,6.721721172E0
3.381576172E1,-2.460042238E0,6.396110058E0,6.692990780E0
3.382577748E1,-2.493561029E0,6.391321659E0,6.688202381E0
3.383590623E1,-2.464830637E0,6.362590790E0,6.716932774E0
3.384595157E1,-2.436100245E0,6.372167587E0,6.707355976E0
3.385588204E1,-2.460042238E0,6.391321659E0,6.707355976E0
3.386588343E1,-2.483984232E0,6.405686855E0,6.697779179E0
3.387590637E1,-2.479195833E0,6.400898457E0,6.688202381E0
3.388600126E1,-2.479195833E0,6.381744862E0,6.664260387E0
3.389598403E1,-2.464830637E0,6.381744862E0,6.697779179E0
3.390600593E1,-2.455253839E0,6.391321659E0,6.736086369E0
3.391601672E1,-2.445677042E0,6.420052052E0,6.697779179E0
3.392604565E1,-2.464830637E0,6.405686855E0,6.645106792E0
3.393608659E1,-2.464830637E0,6.381744862E0,6.683413982E0
3.394619922E1,-2.450465441E0,6.381744862E0,6.712144375E0
3.395611787E1,-2.474407434E0,6.391321659E0,6.702567577E0
3.396614119E1,-2.455253839E0,6.376956463E0,6.692990780E0
3.397619334E1,-2.479195833E0,6.386533260E0,6.683413982E0
3.398621907E1,-2.464830637E0,6.381744862E0,6.697779179E0
3.399622501E1,-2.464830637E0,6.396110058E0,6.697779179E0
3.400629767E1,-2.469619036E0,6.405686855E0,6.716932774E0
3.401631152E1,-2.483984232E0,6.400898457E0,6.659471989E0
3.402630583E1,-2.440888643E0,6.386533260E0,6.702567577E0
3.403632979E1,-2.460042238E0,6.415263653E0,6.697779179E0
3.404636325E1,-2.474407434E0,6.386533260E0,6.707355976E0
3.405641549E1,-2.474407434E0,6.376956463E0,6.702567577E0
3.406652561E1,-2.474407434E0,6.400898457E0,6.683413982E0
3.407645384E1,-2.474407434E0,6.372167587E0,6.678625584E0
3.408659616E1,-2.469619036E0,6.376956463E0,6.702567577E0
3.409657022E1,-2.479195833E0,6.376956463E0,6.716932774E0
3.410654546E1,-2.483984232E0,6.396110058E0,6.664260387E0
3.411656755E1,-2.464830637E0,6.391321659E0,6.683413982E0
3.412658841E1,-2.460042238E0,6.391321659E0,6.702567577E0
3.413664638E1,-2.460042238E0,6.396110058E0,6.707355976E0
3.414667369E1,-2.479195833E0,6.400898457E0,6.702567577E0
3.415675461E1,-2.469619036E0,6.391321659E0,6.702567577E0
3.416670416E1,-2.464830637E0,6.372167587E0,6.712144375E0
3.417680277E1,-2.464830637E0,6.405686855E0,6.716932774E0
3.418676782E1,-2.464830637E0,6.376956463E0,6.673837185E0
3.419678104E1,-2.488772631E0,6.396110058E0,6.688202381E0
3.420692678E1,-2.479195833E0,6.386533260E0,6.692990780E0
3.421687127E1,-2.483984232E0,6.396110058E0,6.683413982E0
3.422688122E1,-2.469619036E0,6.396110058E0,6.688202381E0
3.423690516E1,-2.474407434E0,6.396110058E0,6.702567577E0
3.424692989E1,-2.479195833E0,6.391321659E0,6.688202381E0
3.425694046E1,-2.455253839E0,6.362590790E0,6.697779179E0
3.426698784E1,-2.474407434E0,6.396110058E0,6.697779179E0
3.427700513E1,-2.455253839E0,6.396110058E0,6.721721172E0
3.428715127E1,-2.460042238E0,6.410475254E0,6.697779179E0
3.429708964E1,-2.469619036E0,6.391321659E0,6.692990780E0
3.430718644E1,-2.460042238E0,6.386533260E0,6.707355976E0
3.431713965E1,-2.479195833E0,6.367379189E0,6.712144375E0
3.432714751E1,-2.474407434E0,6.400898457E0,6.707355976E0
3.433719218E1,-2.469619036E0,6.391321659E0,6.683413982E0
3.434721440E1,-2.474407434E0,6.391321659E0,6.688202381E0
3.435724162E1,-2.469619036E0,6.386533260E0,6.707355976E0
3.436728412E1,-2.474407434E0,6.400898457E0,6.692990780E0
3.437729905E1,-2.460042238E0,6.391321659E0,6.692990780E0
3.438733011E1,-2.483984232E0,6.391321659E0,6.659471989E0
3.439734655E1,-2.460042238E0,6.372167587E0,6.692990780E0
3.440748941E1,-2.469619036E0,6.400898457E0,6.731297970E0
3.441744520E1,-2.464830637E0,6.376956463E0,6.683413982E0
3.442744143E1,-2.455253839E0,6.376956463E0,6.649895191E0
3.443752930E1,-2.460042238E0,6.391321659E0,6.678625584E0
3.444750989E1,-2.474407434E0,6.396110058E0,6.736086369E0
3.445751630E1,-2.450465441E0,6.386533260E0,6.683413982E0
3.446754999E1,-2.450465441E0,6.386533260E0,6.712144375E0
3.447756919E1,-2.469619036E0,6.391321659E0,6.664260387E0
3.448767236E1,-2.483984232E0,6.376956463E0,6.683413982E0
3.449767726E1,-2.464830637E0,6.400898457E0,6.716932774E0
3.450766220E1,-2.479195833E0,6.400898457E0,6.707355976E0
3.451768780E1,-2.469619036E0,6.376956463E0,6.678625584E0
3.452773671E1,-2.464830637E0,6.391321659E0,6.688202381E0
3.453774513E1,-2.474407434E0,6.367379189E0,6.712144375E0
3.454776965E1,-2.479195833E0,6.386533260E0,6.688202381E0
3.455779728E1,-2.469619036E0,6.386533260E0,6.673837185E0
3.456785348E1,-2.479195833E0,6.381744862E0,6.664260387E0
3.457786114E1,-2.479195833E0,6.405686855E0,6.726509571E0
3.458788427E1,-2.469619036E0,6.405686855E0,6.716932774E0
3.459789974E1,-2.460042238E0,6.400898457E0,6.669048786E0
3.460794943E1,-2.450465441E0,6.376956463E0,6.649895191E0
3.461795778E1,-2.460042238E0,6.372167587E0,6.688202381E0
3.462803007E1,-2.483984232E0,6.391321659E0,6.702567577E0
3.463802378E1,-2.460042238E0,6.405686855E0,6.673837185E0
3.464803198E1,-2.479195833E0,6.410475254E0,6.688202381E0
3.465806812E1,-2.479195833E0,6.381744862E0,6.688202381E0
3.466814731E1,-2.455253839E0,6.367379189E0,6.712144375E0
3.467818524E1,-2.460042238E0,6.405686855E0,6.726509571E0
3.468817491E1,-2.483984232E0,6.396110058E0,6.697779179E0
3.469819327E1,-2.483984232E0,6.386533260E0,6.664260387E0
3.470820105E1,-2.460042238E0,6.386533260E0,6.692990780E0
3.471823589E1,-2.469619036E0,6.381744862E0,6.712144375E0
3.472830990E1,-2.469619036E0,6.381744862E0,6.716932774E0
3.473832980E1,-2.469619036E0,6.396110058E0,6.669048786E0
3.474835505E1,-2.469619036E0,6.357802391E0,6.692990780E0
3.475832167E1,-2.483984232E0,6.381744862E0,6.707355976E0
3.476835905E1,-2.450465441E0,6.391321659E0,6.707355976E0
3.477837270E1,-2.469619036E0,6.381744862E0,6.688202381E0
3.478842194E1,-2.479195833E0,6.376956463E0,6.683413982E0
3.479842004E1,-2.474407434E0,6.396110058E0,6.692990780E0
3.480851842E1,-2.479195833E0,6.391321659E0,6.726509571E0
3.481847910E1,-2.469619036E0,6.405686855E0,6.721721172E0
3.482856240E1,-2.440888643E0,6.396110058E0,6.697779179E0
3.483854035E1,-2.445677042E0,6.386533260E0,6.673837185E0
3.484862951E1,-2.483984232E0,6.410475254E0,6.692990780E0
3.485864125E1,-2.460042238E0,6.410475254E0,6.697779179E0
3.486861533E1,-2.460042238E0,6.386533260E0,6.712144375E0
3.487863881E1,-2.469619036E0,6.386533260E0,6.697779179E0
3.488873845E1,-2.474407434E0,6.396110058E0,6.707355976E0
3.489875301E1,-2.479195833E0,6.405686855E0,6.740874767E0
3.490879355E1,-2.469619036E0,6.405686855E0,6.707355976E0
3.491880790E1,-2.460042238E0,6.400898457E0,6.688202381E0
3.492886633E1,-2.474407434E0,6.391321659E0,6.683413982E0
3.493886620E1,-2.460042238E0,6.410475254E0,6.692990780E0
3.494889347E1,-2.464830637E0,6.391321659E0,6.692990780E0
3.495893654E1,-2.450465441E0,6.396110058E0,6.726509571E0
3.496896962E1,-2.493561029E0,6.386533260E0,6.697779179E0
3.497897423E1,-2.488772631E0,6.362590790E0,6.712144375E0
3.498900016E1,-2.455253839E0,6.400898457E0,6.726509571E0
3.499896572E1,-2.464830637E0,6.386533260E0,6.726509571E0
3.500901371E1,-2.464830637E0,6.396110058E0,6.692990780E0
3.501905873E1,-2.469619036E0,6.405686855E0,6.673837185E0
3.502904724E1,-2.483984232E0,6.376956463E0,6.697779179E0
3.503906420E1,-2.474407434E0,6.367379189E0,6.683413982E0
3.504916845E1,-2.436100245E0,6.362590790E0,6.678625584E0
3.505917341E1,-2.469619036E0,6.434417248E0,6.740874767E0
3.506919815E1,-2.503137827E0,6.487089634E0,6.755239964E0
3.507925382E1,-2.503137827E0,6.424840450E0,6.707355976E0
3.508923506E1,-2.407369852E0,6.309918404E0,6.587646008E0
3.509923682E1,-2.412158251E0,6.429628849E0,6.779181957E0
3.510935518E1,-2.507926226E0,6.458359241E0,6.898892403E0
3.511937846E1,-2.574964046E0,6.458359241E0,6.736086369E0
3.512935848E1,-2.393004656E0,6.376956463E0,6.549338818E0
3.513947153E1,-2.421735048E0,6.252457619E0,6.649895191E0
3.514949880E1,-2.436100245E0,6.276399612E0,6.788758755E0
3.515947511E1,-2.450465441E0,6.482301235E0,6.937199593E0
3.516945334E1,-2.565387011E0,6.415263653E0,6.506243229E0
3.517950498E1,-2.498349428E0,6.276399612E0,6.367379189E0
3.518953514E1,-2.373851061E0,6.348225594E0,6.640318394E0
3.519952266E1,-2.407369852E0,6.472724438E0,7.018602371E0
3.520960824E1,-2.512714624E0,6.367379189E0,6.649895191E0
3.521961520E1,-2.450465441E0,6.424840450E0,6.434417248E0
3.522969384E1,-2.431311846E0,6.405686855E0,6.515820026E0
3.523973134E1,-2.498349428E0,6.372167587E0,6.836642742E0
3.524966312E1,-2.426523447E0,6.458359241E0,6.870162010E0
3.525977282E1,-2.445677042E0,6.443994045E0,6.673837185E0
3.526975500E1,-2.517503023E0,6.333860397E0,6.511031628E0
3.527974192E1,-2.426523447E0,6.410475254E0,6.755239964E0
3.528983507E1,-2.445677042E0,6.448782444E0,6.898892403E0
3.529984979E1,-2.507926226E0,6.396110058E0,6.846219540E0
3.530987234E1,-2.455253839E0,6.353013992E0,6.625953197E0
3.531995818E1,-2.450465441E0,6.400898457E0,6.659471989E0
3.533002755E1,-2.522291422E0,6.362590790E0,6.712144375E0
3.533989583E1,-2.498349428E0,6.400898457E0,6.760028362E0
3.534990997E1,-2.440888643E0,6.448782444E0,6.788758755E0
3.535999434E1,-2.483984232E0,6.314706802E0,6.597222805E0
3.536998736E1,-2.474407434E0,6.319495201E0,6.568492413E0
3.538012068E1,-2.450465441E0,6.434417248E0,6.731297970E0
3.539008706E1,-2.431311846E0,6.467936039E0,6.817489147E0
3.540004204E1,-2.469619036E0,6.367379189E0,6.654683590E0
3.541008752E1,-2.445677042E0,6.386533260E0,6.592434406E0
3.542013876E1,-2.460042238E0,6.386533260E0,6.649895191E0
3.543017435E1,-2.483984232E0,6.372167587E0,6.716932774E0
3.544025455E1,-2.436100245E0,6.443994045E0,6.817489147E0
3.545026788E1,-2.445677042E0,6.391321659E0,6.654683590E0
3.546024418E1,-2.483984232E0,6.319495201E0,6.544550419E0
3.547034809E1,-2.464830637E0,6.391321659E0,6.635529995E0
3.548032033E1,-2.460042238E0,6.458359241E0,6.846219540E0
3.549034850E1,-2.493561029E0,6.367379189E0,6.697779179E0
3.550035909E1,-2.474407434E0,6.348225594E0,6.597222805E0
3.551039847E1,-2.440888643E0,6.396110058E0,6.602011204E0
3.552043492E1,-2.507926226E0,6.405686855E0,6.798335552E0
3.553046613E1,-2.445677042E0,6.424840450E0,6.755239964E0
3.554051327E1,-2.436100245E0,6.415263653E0,6.669048786E0
3.555051210E1,-2.469619036E0,6.386533260E0,6.616376400E0
3.556051640E1,-2.479195833E0,6.415263653E0,6.745663166E0
3.557052649E1,-2.440888643E0,6.424840450E0,6.798335552E0
3.558050559E1,-2.483984232E0,6.396110058E0,6.736086369E0
3.559065354E1,-2.469619036E0,6.367379189E0,6.640318394E0
3.560064528E1,-2.455253839E0,6.405686855E0,6.707355976E0
3.561062231E1,-2.493561029E0,6.405686855E0,6.774393559E0
3.562066772E1,-2.464830637E0,6.396110058E0,6.745663166E0
3.563070794E1,-2.431311846E0,6.386533260E0,6.649895191E0
3.564079060E1,-2.479195833E0,6.376956463E0,6.664260387E0
3.565079583E1,-2.474407434E0,6.357802391E0,6.712144375E0
3.566077487E1,-2.483984232E0,6.405686855E0,6.764816761E0
3.567079185E1,-2.474407434E0,6.386533260E0,6.659471989E0
3.568082858E1,-2.460042238E0,6.367379189E0,6.669048786E0
3.569082575E1,-2.469619036E0,6.391321659E0,6.697779179E0
3.570095061E1,-2.460042238E0,6.386533260E0,6.712144375E0
3.571088490E1,-2.474407434E0,6.415263653E0,6.697779179E0
3.572099239E1,-2.450465441E0,6.405686855E0,6.688202381E0
3.573103333E1,-2.450465441E0,6.400898457E0,6.678625584E0
3.574093896E1,-2.474407434E0,6.376956463E0,6.697779179E0
3.575107351E1,-2.440888643E0,6.415263653E0,6.716932774E0
3.576104756E1,-2.455253839E0,6.410475254E0,6.702567577E0
3.577110521E1,-2.460042238E0,6.400898457E0,6.697779179E0
3.578116119E1,-2.474407434E0,6.396110058E0,6.702567577E0
3.579112843E1,-2.464830637E0,6.376956463E0,6.712144375E0
3.580115567E1,-2.469619036E0,6.381744862E0,6.702567577E0
3.581120479E1,-2.455253839E0,6.439205647E0,6.721721172E0
3.582127647E1,-2.460042238E0,6.420052052E0,6.721721172E0
3.583123602E1,-2.460042238E0,6.362590790E0,6.616376400E0
